Source,Target,weight
journal of information science,qualitative health research,0.020786675469349765
journal of information science,research evaluation,0.03325417177929679
journal of information science,scientist,0.0011245698640026216
journal of information science,scientometrics,0.13047940367273772
journal of information science,social science computer review,0.04830584448905153
journal of information science,telecommunications policy,0.007313571021910641
journal of information science,zeitschrift fur bibliothekswesen und bibliographie,0.01470174965642774
journal of information technology,journal of librarianship and information science,0.012916876269222662
journal of information technology,journal of management information systems,0.11629310234495571
journal of information technology,journal of strategic information systems,0.08850773033850412
journal of information technology,journal of the american medical informatics association,0.0048951012052400435
journal of information technology,journal of the medical library association,0.0007001707609639115
journal of information technology,knowledge organization,0.0016001623287003526
journal of information technology,learned publishing,0.006512873989344888
journal of information technology,library & information science research,0.017718008097821442
journal of information technology,library quarterly,0.017783430874146335
journal of information technology,library trends,0.0037729419216647147
journal of information technology,mis quarterly,0.09654686189985177
journal of information technology,online information review,0.01226276157845554
journal of information technology,portal-libraries and the academy,0.00805576365879315
journal of information technology,qualitative health research,0.03337590066261229
journal of information technology,research evaluation,0.003257951264456527
journal of information technology,scientometrics,0.007175614495829623
journal of information technology,social science computer review,0.01343819514892139
journal of information technology,telecommunications policy,0.01791298405856001
journal of librarianship and information science,journal of management information systems,0.011136465119014883
journal of librarianship and information science,journal of strategic information systems,0.006537223905228182
journal of librarianship and information science,journal of the american medical informatics association,0.004843903907557962
journal of librarianship and information science,journal of the medical library association,0.014411233322877106
journal of librarianship and information science,knowledge organization,0.008233817362507563
journal of librarianship and information science,learned publishing,0.023458913998926977
journal of librarianship and information science,library & information science research,0.04818987141193968
journal of librarianship and information science,library and information science,0.013418957709221706
journal of librarianship and information science,library quarterly,0.009150666733632302
journal of librarianship and information science,library trends,0.035188059916218185
journal of librarianship and information science,mis quarterly,0.005732225365864131
journal of librarianship and information science,online information review,0.01380300145378247
journal of librarianship and information science,portal-libraries and the academy,0.02261009926953688
journal of librarianship and information science,qualitative health research,0.057489068265817594
journal of librarianship and information science,research evaluation,0.005588052996530071
journal of librarianship and information science,scientometrics,0.004786307164187522
journal of librarianship and information science,social science computer review,0.010522485585609184
journal of librarianship and information science,telecommunications policy,0.009217329799001417
journal of librarianship and information science,zeitschrift fur bibliothekswesen und bibliographie,0.00741147517674607
journal of management information systems,journal of strategic information systems,0.1218253316310225
journal of management information systems,journal of the american medical informatics association,0.008808690169365673
journal of management information systems,journal of the medical library association,0.0013280563820137535
journal of management information systems,knowledge organization,0.002529270847636869
journal of management information systems,law library journal,0.0019445604125728892
journal of management information systems,learned publishing,0.004117787806931224
journal of management information systems,library & information science research,0.017283508161548
journal of management information systems,library quarterly,0.008994910073649975
journal of management information systems,library resources & technical services,0.0007099304656451789
journal of management information systems,library trends,0.0062618219621795685
journal of management information systems,mis quarterly,0.14767492110918096
journal of management information systems,online information review,0.013083482375842791
journal of management information systems,portal-libraries and the academy,0.005093285302919667
journal of management information systems,qualitative health research,0.02181735535021274
journal of management information systems,research evaluation,0.00892602232572704
journal of management information systems,scientist,0.0013931766025370483
journal of management information systems,scientometrics,0.008401496029108784
journal of management information systems,social science computer review,0.01847031914819798
journal of management information systems,telecommunications policy,0.026275271487459898
journal of management information systems,zeitschrift fur bibliothekswesen und bibliographie,0.0018213304742838523
journal of scholarly publishing,journal of strategic information systems,0.002697486170108155
journal of scholarly publishing,journal of the medical library association,0.008919864872206609
journal of scholarly publishing,learned publishing,0.024891337579430812
journal of scholarly publishing,library quarterly,0.00906212079711728
journal of scholarly publishing,library resources & technical services,0.0071523512570479085
journal of scholarly publishing,library trends,0.0060082007826208345
journal of scholarly publishing,portal-libraries and the academy,0.009329714106254
journal of scholarly publishing,scientometrics,0.005078563627800043
journal of strategic information systems,journal of the american medical informatics association,0.004541914668515222
journal of strategic information systems,journal of the medical library association,0.0025986109102571742
journal of strategic information systems,knowledge organization,0.002969417974422947
journal of strategic information systems,learned publishing,0.0048343707990725765
journal of strategic information systems,library & information science research,0.015969931891835966
journal of strategic information systems,library quarterly,0.009900202936439706
journal of strategic information systems,library trends,0.003063130279968659
journal of strategic information systems,mis quarterly,0.12679143830546688
journal of strategic information systems,online information review,0.007111244276991522
journal of strategic information systems,portal-libraries and the academy,0.006795029188624444
journal of strategic information systems,qualitative health research,0.02388194394297907
journal of strategic information systems,research evaluation,0.006045773526195028
journal of strategic information systems,scientometrics,0.005671533032102035
journal of strategic information systems,social science computer review,0.020058207840409233
journal of strategic information systems,telecommunications policy,0.01728536577833674
journal of the american medical informatics association,journal of the medical library association,0.052566137108011834
journal of the american medical informatics association,knowledge organization,0.0046205405581643474
journal of the american medical informatics association,learned publishing,0.003223922746004666
journal of the american medical informatics association,library & information science research,0.0066823240848130116
journal of the american medical informatics association,library and information science,0.00143433645980606
journal of the american medical informatics association,library quarterly,0.002934311713024504
journal of the american medical informatics association,library trends,0.0070036323252852485
journal of the american medical informatics association,mis quarterly,0.009497016851221176
journal of the american medical informatics association,online information review,0.005058467793467362
journal of the american medical informatics association,portal-libraries and the academy,0.0012083833351618808
journal of the american medical informatics association,qualitative health research,0.014234477238163054
journal of the american medical informatics association,research evaluation,0.0026878515803314264
journal of the american medical informatics association,scientometrics,0.0030696161455403934
journal of the american medical informatics association,social science computer review,0.010604653647664934
journal of the american medical informatics association,zeitschrift fur bibliothekswesen und bibliographie,0.002376611350294885
journal of the medical library association,knowledge organization,0.004909535287792072
journal of the medical library association,law library journal,0.007077302516125763
journal of the medical library association,learned publishing,0.011989477855638064
journal of the medical library association,library & information science research,0.022521182903383785
journal of the medical library association,library and information science,0.010668335799107368
journal of the medical library association,library quarterly,0.0065474643302378495
journal of the medical library association,library resources & technical services,0.005167638545245379
journal of the medical library association,library trends,0.012299441824841651
journal of the medical library association,mis quarterly,0.0034179240894306293
journal of the medical library association,online information review,0.009405992694520277
journal of the medical library association,portal-libraries and the academy,0.013481605838105096
journal of the medical library association,qualitative health research,0.004772984458994716
journal of the medical library association,research evaluation,0.0033319591835300933
journal of the medical library association,scientometrics,0.008561719146622276
journal of the medical library association,social science computer review,0.002688937516900881
journal of the medical library association,telecommunications policy,0.0021983876452481028
journal of the medical library association,zeitschrift fur bibliothekswesen und bibliographie,0.008838403212710656
knowledge organization,law library journal,0.005391462343428903
knowledge organization,library & information science research,0.017748157375186282
knowledge organization,library and information science,0.006095323458007435
knowledge organization,library quarterly,0.03366787688977173
knowledge organization,library resources & technical services,0.027556812769218304
knowledge organization,library trends,0.06613883546673012
knowledge organization,mis quarterly,0.005858463758256944
knowledge organization,online information review,0.012091696422181839
knowledge organization,portal-libraries and the academy,0.003851338665374951
knowledge organization,qualitative health research,0.010908124635540492
knowledge organization,research evaluation,0.003807410894245302
knowledge organization,scientometrics,0.011646938088561341
knowledge organization,social science computer review,0.0010242112254755214
knowledge organization,zeitschrift fur bibliothekswesen und bibliographie,0.0050497966550950854
law library journal,learned publishing,0.013166382271817371
law library journal,library & information science research,0.003411295814774656
law library journal,library and information science,0.005857777504009852
law library journal,library quarterly,0.0071901728599850214
law library journal,library resources & technical services,0.003783267592273749
law library journal,library trends,0.004767096264958562
law library journal,mis quarterly,0.0025022882941942784
law library journal,online information review,0.015493947728975317
law library journal,portal-libraries and the academy,0.014804979686332636
law library journal,qualitative health research,0.0019060027231223313
law library journal,research evaluation,0.007318058192804429
law library journal,scientometrics,0.00537265704600934
law library journal,social science computer review,0.0078743666580164
learned publishing,library quarterly,0.0020301147715196415
learned publishing,library resources & technical services,0.00640913722653045
learned publishing,library trends,0.017497602009250223
learned publishing,mis quarterly,0.0010597657095802577
learned publishing,online information review,0.017498601363979734
learned publishing,portal-libraries and the academy,0.01881055413040602
learned publishing,research evaluation,0.03099333978199424
learned publishing,scientometrics,0.03792367250345691
learned publishing,social science computer review,0.005002411465651027
learned publishing,telecommunications policy,0.004089808518574085
learned publishing,zeitschrift fur bibliothekswesen und bibliographie,0.01644267644428885
library & information science research,library and information science,0.015426576373915275
library & information science research,library quarterly,0.05917333338576541
library & information science research,library resources & technical services,0.006227070166033334
library & information science research,library trends,0.042370577262385745
library & information science research,mis quarterly,0.018945753176672242
library & information science research,online information review,0.051004533675714114
library & information science research,portal-libraries and the academy,0.025180535053479263
library & information science research,qualitative health research,0.05960652681234309
library & information science research,research evaluation,0.009636127656160978
library & information science research,scientist,0.0024440163868133186
library & information science research,scientometrics,0.031245712234021568
library & information science research,social science computer review,0.03758636528877105
library & information science research,telecommunications policy,0.0031789020844028176
library & information science research,zeitschrift fur bibliothekswesen und bibliographie,0.003195116481891846
library and information science,library quarterly,0.01896733425073282
library and information science,library trends,0.03233667436345479
library and information science,mis quarterly,0.007072411697769343
library and information science,online information review,0.023355598669111407
library and information science,portal-libraries and the academy,0.019527416360791472
library and information science,qualitative health research,0.003232250093548334
library and information science,research evaluation,0.008273438434385041
library and information science,scientometrics,0.00708640696062669
library quarterly,library resources & technical services,0.010500106314114648
library quarterly,library trends,0.033076577568757586
library quarterly,mis quarterly,0.008102345716475187
library quarterly,online information review,0.014334002235864429
library quarterly,portal-libraries and the academy,0.025110457881332517
library quarterly,qualitative health research,0.03923366807108003
library quarterly,research evaluation,0.0033850979857662777
library quarterly,scientist,0.0034342570972031266
library quarterly,scientometrics,0.009112466300052092
library quarterly,social science computer review,0.017301534717552206
library quarterly,telecommunications policy,0.0022334480045996673
library quarterly,zeitschrift fur bibliothekswesen und bibliographie,0.004489679984770861
library resources & technical services,library trends,0.030166879218962404
library resources & technical services,mis quarterly,0.0018270974585205765
library resources & technical services,online information review,0.0018855376352745403
library resources & technical services,portal-libraries and the academy,0.010810161571353671
library resources & technical services,scientometrics,0.003922956462307691
library resources & technical services,social science computer review,0.002874815692041099
library trends,mis quarterly,0.0069066878758586815
library trends,online information review,0.027718444614028108
library trends,portal-libraries and the academy,0.07794419327460267
library trends,qualitative health research,0.015782553029184132
library trends,research evaluation,0.015710278174242885
library trends,scientist,0.0011384590120284371
library trends,scientometrics,0.03762256594454906
library trends,social science computer review,0.013282147504410464
library trends,zeitschrift fur bibliothekswesen und bibliographie,0.008929995329613664
mis quarterly,online information review,0.0043648923140567975
mis quarterly,portal-libraries and the academy,0.008937426476780735
mis quarterly,qualitative health research,0.041421963709569846
mis quarterly,research evaluation,0.007068390061905604
mis quarterly,scientist,0.00179275968066286
mis quarterly,scientometrics,0.009946272601723533
mis quarterly,social science computer review,0.02852144665441346
mis quarterly,telecommunications policy,0.013990922932697512
online information review,portal-libraries and the academy,0.01721681235866503
online information review,qualitative health research,0.006649510894512509
online information review,research evaluation,0.020059804366766906
online information review,scientometrics,0.057569933004681204
online information review,social science computer review,0.039244949836386316
online information review,telecommunications policy,0.0036096065399799943
online information review,zeitschrift fur bibliothekswesen und bibliographie,0.004837357067658268
portal-libraries and the academy,qualitative health research,0.007261517331198285
portal-libraries and the academy,research evaluation,0.003485055776226475
portal-libraries and the academy,scientometrics,0.0072493766478225665
portal-libraries and the academy,social science computer review,0.009374962005846203
portal-libraries and the academy,telecommunications policy,0.006898196952106471
qualitative health research,research evaluation,0.004711017669376225
qualitative health research,scientist,0.0020483280290936176
qualitative health research,scientometrics,0.0019763776992985627
qualitative health research,social science computer review,0.04634644653691662
qualitative health research,telecommunications policy,0.0031082742826188245
research evaluation,scientometrics,0.0872650068376868
research evaluation,social science computer review,0.004170614689846758
scientist,scientometrics,0.008981536442361748
scientist,social science computer review,0.004231181241586301
scientometrics,social science computer review,0.03572235800461211
scientometrics,telecommunications policy,0.0029205435233385433
social science computer review,telecommunications policy,0.01192413181243933
social science computer review,zeitschrift fur bibliothekswesen und bibliographie,0.0036876776538287115
